"Site_id","Marsh_Class","Basin","Longitude","Latitude","veg_year","Percent_Cover_Tree.m...","Percent_Cover_Shrub.m...","Percent_Cover_Herb.m...","Percent_Cover_Carpet.m...","Avg_Height_Tree.m.","Avg_Height_Shrub.m.","Avg_Height_Herb.m.","Avg_Height_Carpet.m.","Volume_Tree.m...","Volume_Shrub.m...","Volume_Herb.m...","Volume_Carpet.m...","Volume_Vegetation.m...","VVI"
"CRMS0341_2007","Saline","Terrebonne",-90.51227,29.30914,2007,0,0,3,0,0,0,0.7437,0,0,0,2.2275,0,2.2275,43.7611
"CRMS0345_2007","Saline","Terrebonne",-90.76129,29.17122,2007,0,0,2.52,0,0,0,0.7071,0,0,0,1.767,0,1.767,30.1805
"CRMS0347_2007","Saline","Terrebonne",-90.69962,29.16397,2007,0,0,2.76,0,0,0,0.9478,0,0,0,2.5849,0,2.5849,55.8852
"CRMS0354_2007","Intermediate","Terrebonne",-91.01051,29.33088,2007,0,0,2.2,0.156,0,0,0.6678,0.0608,0,0,1.496,0.0237,1.5198,23.2566
"CRMS0355_2007","Saline","Terrebonne",-90.54149,29.29663,2007,0,0.88,2.116,0.36,0,0.5944,0.5921,0.1311,0,1.2925,1.4722,0.1176,2.8823,57.5533
"CRMS0365_2007","Fresh","Terrebonne",-91.19802,29.46879,2007,0,0.24,3.18,0,0,0.3444,0.7498,0,0,0.4133,2.4061,0,2.8194,41.1841
"CRMS0367_2007","Fresh","Terrebonne",-90.573,29.62847,2007,0,0.36,3.58,0,0,0.4419,1.0118,0,0,0.8137,3.6486,0,4.4623,59.1075
"CRMS0369_2007","Saline","Terrebonne",-90.69801,29.2946,2007,0,0,3.2,0,0,0,0.8441,0,0,0,2.6951,0,2.6951,59.0607
"CRMS0371_2007","Fresh","Terrebonne",-91.07301,29.42524,2007,0,0.012,3.5,0,0,0.2743,0.963,0,0,0.0329,3.3857,0,3.4187,49.089
"CRMS0374_2007","Saline","Terrebonne",-90.793,29.1567,2007,0,0,2.32,0,0,0,0.6096,0,0,0,1.4965,0,1.4965,23.5332
"CRMS0376_2007","Saline","Terrebonne",-90.85667,29.12767,2007,0,0,2.4,0,0,0,0.8412,0,0,0,2.0103,0,2.0103,36.0026
"CRMS0377_2007","Saline","Terrebonne",-91.0108,29.22927,2007,0,0,2.76,0,0,0,0.4633,0,0,0,1.2839,0,1.2839,15.5923
"CRMS0381_2007","Fresh","Terrebonne",-90.85426,29.44702,2007,0,0.3,3.136,0.024,0,0.2408,0.9754,0.0091,0,0.3695,3.2786,8e-04,3.6489,52.3966
"CRMS0382_2007","Fresh","Terrebonne",-90.85426,29.4325,2007,0.004,0.776,3.16,0.232,0.3658,1.1889,0.7558,0.0152,0.0146,1.5096,2.3936,0.0184,3.9362,54.5266
"CRMS0383_2007","Saline","Terrebonne",-90.94888,29.2075,2007,0,0,2.66,0,0,0,0.6505,0,0,0,1.7414,0,1.7414,27.7609
"CRMS0385_2007","Brackish","Terrebonne",-90.60425,29.41073,2007,0,0,3.504,0,0,0,1.0179,0,0,0,3.5094,0,3.5094,66.548
"CRMS0386_2007","Saline","Terrebonne",-90.35425,29.4325,2007,0,0.2,3.64,0,0,0.1219,0.8444,0,0,0.2438,3.0807,0,3.3245,74.2614
"CRMS0387_2007","Saline","Terrebonne",-90.323,29.41073,2007,0,0,3.46,0,0,0,0.6767,0,0,0,2.3392,0,2.3392,46.9226
"CRMS0390_2007","Intermediate","Terrebonne",-90.66676,29.46879,2007,0,0,1.7891,0.4364,0,0,0.7536,0.0221,0,0,1.4573,0.0393,1.4966,25.8818
"CRMS0392_2007","Intermediate","Terrebonne",-90.66676,29.45428,2007,0,0,1.96,0.5,0,0,0.896,0.0395,0,0,1.7535,0.0748,1.8283,29.5488
"CRMS0394_2007","Brackish","Terrebonne",-90.85426,29.35992,2007,0,0,3.44,0.056,0,0,0.7711,0.0091,0,0,2.6553,0.0011,2.6564,49.9104
"CRMS0395_2007","Intermediate","Terrebonne",-90.88551,29.35992,2007,0,0,3.36,0.06,0,0,0.7514,0.0015,0,0,2.5495,9e-04,2.5504,40.6913
"CRMS0396_2007","Brackish","Terrebonne",-90.88551,29.3454,2007,0,0,3.34,0,0,0,0.8837,0,0,0,2.9424,0,2.9424,65.9047
"CRMS0397_2007","Saline","Terrebonne",-90.26049,29.35266,2007,0,0,3.36,0,0,0,0.9022,0,0,0,3.04,0,3.04,70.4361
"CRMS0398_2007","Intermediate","Terrebonne",-90.91676,29.38895,2007,0,0,3.08,0.096,0,0,0.8109,0.0182,0,0,2.4754,0.0049,2.4802,42.3216
"CRMS0399_2007","Intermediate","Terrebonne",-91.10426,29.30185,2007,0,0,3,0.08,0,0,0.5701,0.0061,0,0,1.8238,0.0049,1.8287,34.7381
"CRMS0400_2007","Intermediate","Terrebonne",-90.5105,29.49057,2007,0,0,2.74,0,0,0,0.5701,0,0,0,1.558,0,1.558,24.0636
"CRMS0409_2007","Fresh","Terrebonne",-90.91676,29.47605,2007,0,0,2.8,0,0,0,1.2831,0,0,0,3.767,0,3.767,52.7455
"CRMS0411_2007","Fresh","Terrebonne",-90.94801,29.49782,2007,0,0,3,0,0,0,1.0698,0,0,0,3.1498,0,3.1498,45.5065
"CRMS0416_2007","Brackish","Terrebonne",-90.47925,29.47605,2007,0,0.84,2.596,0,0,0.8717,0.8352,0,0,1.3106,2.3796,0,3.6902,59.0907
"CRMS0421_2007","Saline","Terrebonne",-90.82439,29.17122,2007,0,0,2.22,0,0,0,0.7498,0,0,0,1.677,0,1.677,25.6852
"CRMS0434_2007","Saline","Terrebonne",-90.72926,29.32363,2007,0,0,3.18,0,0,0,0.9541,0,0,0,3.0647,0,3.0647,62.7099
"CRMS0461_2007","Fresh","Atchafalaya",-91.32302,29.58492,2007,0,0,3.5,0,0,0,1.2101,0,0,0,4.1308,0,4.1308,56.071
"CRMS0463_2007","Fresh","Atchafalaya",-91.32302,29.49057,2007,0,0,3.34,0,0,0,1.0149,0,0,0,3.5201,0,3.5201,48.3844
"CRMS0464_2007","Fresh","Atchafalaya",-91.38552,29.5196,2007,0.34,0,3.16,0,0.6096,0,0.8322,0,2.0726,0,2.6302,0,4.7028,43.5167
"CRMS0465_2007","Fresh","Atchafalaya",-91.38552,29.54137,2007,0.64,0,2.8,0,3.2004,0,1.1918,0,5.4254,0,3.3407,0,8.7662,69.3775
"CRMS0479_2007","Fresh","Atchafalaya",-91.44803,29.52686,2007,0,0,3.44,0,0,0,0.6706,0,0,0,2.3318,0,2.3318,34.9074
"CRMS0482_2007","Fresh","Atchafalaya",-91.35427,29.58492,2007,0,0,3.62,0,0,0,0.817,0,0,0,2.9644,0,2.9644,43.0555
"CRMS0484_2007","Fresh","Atchafalaya",-91.44803,29.49056,2007,0,0,1.9,0,0,0,0.7286,0,0,0,1.3999,0,1.3999,23.6699
"CRMS0488_2007","Fresh","Teche/Vermilion",-91.54178,29.70831,2007,0.18,0,2.82,0,0.2713,0,1.0941,0,0.4883,0,3.0829,0,3.5713,50.9963
"CRMS0489_2007","Fresh","Teche/Vermilion",-91.54178,29.59944,2007,0,0,2.46,0,0,0,1.1765,0,0,0,2.8431,0,2.8431,41.7064
"CRMS0490_2007","Fresh","Teche/Vermilion",-91.51053,29.67928,2007,0,0,2.02,0,0,0,1.085,0,0,0,2.1987,0,2.1987,32.583
"CRMS0493_2007","Fresh","Teche/Vermilion",-91.76053,29.75186,2007,0.024,0,3.08,0,0.5913,0,0.8168,0,0.0729,0,2.5187,0,2.5916,37.779
"CRMS0494_2007","Intermediate","Teche/Vermilion",-91.79178,29.7446,2007,0,0,2.68,0,0,0,0.768,0,0,0,2.1223,0,2.1223,32.0984
"CRMS0496_2007","Intermediate","Teche/Vermilion",-91.544,29.6319,2007,0,0,2.132,0,0,0,1.2558,0,0,0,2.5473,0,2.5473,37.7582
"CRMS0498_2007","Brackish","Teche/Vermilion",-91.85429,29.49783,2007,0,0,2.02,0,0,0,0.6676,0,0,0,1.4083,0,1.4083,22.8912
"CRMS0499_2007","Brackish","Teche/Vermilion",-91.85429,29.57041,2007,0,0,2.84,0,0,0,1.0516,0,0,0,2.9994,0,2.9994,66.2644
"CRMS0501_2007","Intermediate","Teche/Vermilion",-92.26054,29.63573,2007,0,0,1.632,0,0,0,0.9448,0,0,0,1.6029,0,1.6029,25.5894
"CRMS0504_2007","Brackish","Teche/Vermilion",-91.88554,29.53412,2007,0,0,2.3,0,0,0,0.7712,0,0,0,1.782,0,1.782,28.9082
"CRMS0507_2007","Intermediate","Teche/Vermilion",-92.22929,29.58492,2007,0,0,1.2,0.001,0,0,1.1582,0.0061,0,0,1.3886,1e-04,1.3887,19.2356
"CRMS0508_2007","Intermediate","Teche/Vermilion",-92.22929,29.64299,2007,0,0,1.58,0.172,0,0,0.8989,0.0274,0,0,1.3761,0.0178,1.3939,20.7839
"CRMS0510_2007","Brackish","Teche/Vermilion",-92.29179,29.54864,2007,0,0,3.74,0,0,0,0.8168,0,0,0,3.0429,0,3.0429,68.5405
"CRMS0511_2007","Intermediate","Teche/Vermilion",-91.97929,29.88976,2007,0,0,1.936,0,0,0,0.8106,0,0,0,1.5907,0,1.5907,25.1614
"CRMS0514_2007","Intermediate","Teche/Vermilion",-91.82304,29.85347,2007,0,0,2.94,0,0,0,1.2679,0,0,0,3.6537,0,3.6537,53.2263
"CRMS0517_2007","Intermediate","Teche/Vermilion",-91.57303,29.64299,2007,0,0,2.64,0,0,0,0.9084,0,0,0,2.4411,0,2.4411,35.8667
"CRMS0518_2007","Intermediate","Teche/Vermilion",-91.88554,29.85347,2007,0,0.372,2.34,0,0,0.4236,1.0027,0,0,0.6034,2.4174,0,3.0208,52.1723
"CRMS0520_2007","Intermediate","Teche/Vermilion",-91.88554,29.58492,2007,0,0,3.78,0,0,0,1.012,0,0,0,3.8255,0,3.8255,67.3191
"CRMS0522_2007","Brackish","Teche/Vermilion",-91.82304,29.49782,2007,0,0,2.26,0,0,0,0.5854,0,0,0,1.3219,0,1.3219,18.6122
"CRMS0523_2007","Brackish","Teche/Vermilion",-91.82304,29.57767,2007,0,0,3.68,0,0,0,0.7863,0,0,0,2.8916,0,2.8916,64.491
"CRMS0524_2007","Brackish","Teche/Vermilion",-91.82304,29.54863,2007,0,0,3.3,0,0,0,0.8015,0,0,0,2.6257,0,2.6257,55.6701
"CRMS0525_2007","Brackish","Teche/Vermilion",-91.85429,29.86799,2007,0,0,2.36,0,0,0,1.1035,0,0,0,2.5453,0,2.5453,46.4233
"CRMS0527_2007","Brackish","Teche/Vermilion",-91.85429,29.70831,2007,0,0,2.86,0,0,0,1.1888,0,0,0,3.3945,0,3.3945,76.0574
"CRMS0528_2007","Intermediate","Teche/Vermilion",-91.91679,29.82444,2007,0,0,3.28,0,0,0,1.268,0,0,0,4.1856,0,4.1856,69.7794
"CRMS0529_2007","Brackish","Teche/Vermilion",-91.91679,29.59944,2007,0,0,0.652,0,0,0,0.3779,0,0,0,0.3541,0,0.3541,4.7415
"CRMS0530_2007","Brackish","Teche/Vermilion",-92.01054,29.57767,2007,0,0,1.7,0,0,0,0.832,0,0,0,1.3501,0,1.3501,18.9162
"CRMS0531_2007","Brackish","Teche/Vermilion",-91.94804,29.85347,2007,0,0,2.86,0,0,0,1.0512,0,0,0,3.0437,0,3.0437,58.4855
"CRMS0532_2007","Intermediate","Teche/Vermilion",-91.94804,29.82444,2007,0,0,2.14,0,0,0,0.9114,0,0,0,2.1818,0,2.1818,42.6097
"CRMS0535_2007","Brackish","Teche/Vermilion",-92.16679,29.64299,2007,0,0,2.62,0,0,0,0.7308,0,0,0,1.9444,0,1.9444,32.2466
