"Site_id","Longitude","Latitude","veg_year","Percent_Cover_Tree(m??)","Percent_Cover_Shrub(m??)","Percent_Cover_Herb(m??)","Percent_Cover_Carpet(m??)","Avg_Height_Tree(m)","Avg_Height_Shrub(m)","Avg_Height_Herb(m)","Avg_Height_Carpet(m)","Volume_Tree(m??)","Volume_Shrub(m??)","Volume_Herb(m??)","Volume_Carpet(m??)","Volume_Vegetation(m??)","VVI"
"CRMS0604",-92.76056,29.75912,2007,0,0,1.98,0,0,0,1.1612,0,0,0,2.3621,0,2.3621,34.0406
"CRMS0605",-92.91682,29.86074,2007,0,0,2.22,0,0,0,0.7469,0,0,0,1.6535,0,1.6535,24.4228
"CRMS0608",-92.6668,29.67203,2007,0,0.352,2.16,0,0,0.9023,1.1337,0,0,0.5619,2.4057,0,2.9676,53.8774
"CRMS0609",-92.6043,29.63574,2007,0,0.072,3.1,0,0,0.1067,0.4512,0,0,0.0768,1.3817,0,1.4585,20.5831
"CRMS0610",-92.63555,29.6067,2007,0,0.052,2.52,0,0,0.3139,0.8748,0,0,0.082,2.1581,0,2.2402,45.342
"CRMS0614",-92.88556,29.73736,2007,0,0.02,1.54,0,0,0.0701,0.4268,0,0,0.014,0.7753,0,0.7893,10.6713
"CRMS0615",-92.82306,29.67929,2007,0,0.16,1.6,0,0,0.1219,0.9326,0,0,0.195,1.8419,0,2.037,25.7139
"CRMS0616",-92.26054,29.73009,2007,0,0,1.08,0,0,0,1.1002,0,0,0,1.2547,0,1.2547,21.3714
"CRMS0618",-92.26054,29.73735,2007,0,0,1.88,0,0,0,0.9418,0,0,0,1.6923,0,1.6923,25.7802
"CRMS0619",-92.26054,29.68654,2007,0,0,1.8,0,0,0,0.9997,0,0,0,1.805,0,1.805,30.349
"CRMS0622",-92.97931,29.80993,2007,0,0,1.8,0,0,0,0.884,0,0,0,1.6375,0,1.6375,24.0198
"CRMS0623",-92.51055,29.63573,2007,0,0,2.54,0,0,0,1.149,0,0,0,2.9094,0,2.9094,62.3954
"CRMS0624",-92.88556,29.86074,2007,0,0,2.02,0,0,0,0.9906,0,0,0,1.9909,0,1.9909,33.3121
"CRMS0626",-92.6043,29.6938,2007,0,0,3.26,0,0,0,2.0542,0,0,0,6.6703,0,6.6703,78.1098
"CRMS0630",-92.79182,29.78626,2007,0,0.188,2.3,0,0,0.6889,0.9813,0,0,0.4438,2.2967,0,2.7405,40.002
"CRMS0632",-92.38555,29.57041,2007,0,0,2.18,0,0,0,1.0424,0,0,0,2.1842,0,2.1842,36.0141
"CRMS0633",-92.32304,29.56315,2007,0,0,1.88,0,0,0,0.8716,0,0,0,1.5915,0,1.5915,25.3548
"CRMS0635",-93.47932,29.91881,2007,0,0,2.82,0,0,0,1.2223,0,0,0,3.3921,0,3.3921,53.0564
"CRMS0638",-93.51057,29.868,2007,0,0,2.76,0,0,0,0.6979,0,0,0,1.9644,0,1.9644,31.733
"CRMS0639",-93.47932,29.88977,2007,0,0,2.92,0,0,0,1.4235,0,0,0,4.1558,0,4.1558,59.885
"CRMS0641",-93.51057,29.89703,2007,0,0,1.728,0,0,0,0.7226,0,0,0,1.3512,0,1.3512,22.265
"CRMS0642",-93.47932,29.868,2007,0,0,2.86,0,0,0,1.3717,0,0,0,3.9182,0,3.9182,57.7568
"CRMS0644",-93.29182,29.83171,2007,0,0,1.788,0,0,0,0.5304,0,0,0,0.9594,0,0.9594,11.3019
"CRMS0645",-93.19807,29.84623,2007,0,0,1.932,0,0,0,0.6401,0,0,0,1.1747,0,1.1747,16.7763
"CRMS0647",-93.47932,29.84623,2007,0,0,3.44,0,0,0,1.0668,0,0,0,3.6723,0,3.6723,60.2862
"CRMS0648",-93.16682,29.83897,2007,0,0,3.28,0,0,0,0.7954,0,0,0,2.605,0,2.605,54.4357
"CRMS0650",-93.13557,29.91881,2007,0,0,2.3,0,0,0,1.4111,0,0,0,3.3775,0,3.3775,49.9512
"CRMS0651",-93.51057,29.96236,2007,0,0,1.32,0,0,0,0.7803,0,0,0,1.1931,0,1.1931,19.0599
"CRMS0655",-93.41682,29.79542,2007,0,0,2.26,0,0,0,0.6189,0,0,0,1.3725,0,1.3725,16.7788
"CRMS0656",-93.26057,30.02042,2007,0.24,0.16,1.76,0,0.2164,0.1067,0.8626,0,0.5194,0.1707,1.5185,0,2.2086,30.2934
"CRMS0658",-93.60432,30.05671,2007,0,0,3.26,0,0,0,1.4142,0,0,0,4.5784,0,4.5784,76.3106
"CRMS0660",-93.66682,29.91881,2007,0,0,2.24,0,0,0,0.8169,0,0,0,1.9283,0,1.9283,29.4202
"CRMS0661",-93.63557,29.84623,2007,0,0,2.72,0,0,0,0.9815,0,0,0,2.711,0,2.711,40.7109
"CRMS0662",-93.69808,30.03494,2007,0,0,2.94,0,0,0,0.826,0,0,0,2.4476,0,2.4476,43.1738
"CRMS0663",-93.69808,30.01316,2007,0,0,3.4,0,0,0,0.7848,0,0,0,2.683,0,2.683,47.7069
"CRMS0665",-93.69807,29.96236,2007,0,0,3.04,0,0,0,1.1308,0,0,0,3.4363,0,3.4363,56.745
"CRMS0669",-93.72932,29.88251,2007,0,0,1.48,0,0,0,0.7651,0,0,0,1.1777,0,1.1777,18.5254
"CRMS0672",-93.41682,29.83171,2007,0,0,2.32,0,0,0,0.6645,0,0,0,1.5552,0,1.5552,22.7638
"CRMS0677",-93.54182,29.85349,2007,0,0,2.38,0,0,0,1.0576,0,0,0,2.4614,0,2.4614,35.972
"CRMS0680",-93.51057,29.77365,2007,0,0,2.4,0,0,0,0.8382,0,0,0,2.0093,0,2.0093,36.6278
"CRMS0682",-93.57307,29.82445,2007,0,0,2.98,0,0,0,1.2316,0,0,0,3.6765,0,3.6765,72.3157
"CRMS0683",-93.66682,29.88977,2007,0,0,1.768,0,0,0,0.6263,0,0,0,1.3582,0,1.3582,23.8818
"CRMS0684",-93.82308,29.81719,2007,0,0,1.98,0,0,0,0.6495,0,0,0,1.2783,0,1.2783,16.4327
"CRMS0685",-93.38557,29.88977,2007,0,0,1.86,0,0,0,0.6738,0,0,0,1.261,0,1.261,14.5034
"CRMS0687",-93.35432,29.94058,2007,0,0,2.28,0,0,0,0.7774,0,0,0,1.809,0,1.809,32.2371
"CRMS0691",-93.10432,29.96235,2007,0,0,1.72,0,0,0,1.3197,0,0,0,2.3017,0,2.3017,34.9478
"CRMS0693",-93.63557,29.89703,2007,0,0,1.076,0,0,0,1.1644,0,0,0,1.3913,0,1.3913,23.4162
"CRMS0694",-93.54182,29.88251,2007,0,0,0.056,0,0,0,0.1006,0,0,0,0.0188,0,0.0188,2.9169
"CRMS0978",-90.29251,29.32365,2007,0,0,3.52,0,0,0,0.7438,0,0,0,2.6283,0,2.6283,56.3068
"CRMS1069",-89.21826,30.0485,2007,0,0,2.98,0,0,0,0.7136,0,0,0,2.1214,0,2.1214,39.6025
"CRMS1100",-92.44805,29.65751,2007,0,0.24,3.28,0,0,0.4998,0.8625,0,0,0.4102,2.8636,0,3.2738,50.5868
"CRMS1130",-92.38555,29.70106,2007,0,0,0.432,0,0,0,0.7591,0,0,0,0.3426,0,0.3426,12.2331
"CRMS1205",-93.57307,29.87526,2007,0,0,2.24,0,0,0,0.7285,0,0,0,1.6527,0,1.6527,25.5743
"CRMS1277",-92.4793,29.82445,2007,0,0.16,2.78,0,0,0.2804,0.7283,0,0,0.2328,2.038,0,2.2709,33.7251
"CRMS1409",-93.01057,29.868,2007,0,0,2,0,0,0,1.5087,0,0,0,3.0949,0,3.0949,45.8081
"CRMS1413",-93.01057,29.89703,2007,0,0,2.432,0,0,0,1.0575,0,0,0,2.5714,0,2.5714,38.236
"CRMS1446",-92.82306,29.92606,2007,0,0,1.32,0,0,0,1.2461,0,0,0,1.6888,0,1.6888,26.36
"CRMS1650",-92.04179,29.80992,2007,0,0,3.28,0,0,0,0.768,0,0,0,2.5313,0,2.5313,40.3319
"CRMS1738",-93.22932,29.85349,2007,0,0,1.28,0,0,0,0.5151,0,0,0,0.6553,0,0.6553,7.4692
"CRMS1743",-93.22932,29.88978,2007,0,0,1.96,0,0,0,0.5824,0,0,0,1.1612,0,1.1612,14.8594
"CRMS1770",-91.91679,29.85347,2007,0,0.14,2.42,0,0,0.1859,1.2618,0,0,0.2603,3.0393,0,3.2995,57.6659
"CRMS1838",-93.69807,29.7809,2007,0,0,2.66,0,0,0,1.3076,0,0,0,3.4119,0,3.4119,49.61
"CRMS1858",-93.51057,29.83897,2007,0,0,2.28,0,0,0,1.4691,0,0,0,3.3107,0,3.3107,54.4672
"CRMS2154",-93.69807,29.84623,2007,0,0,2.32,0,0,0,1.1093,0,0,0,2.6574,0,2.6574,45.9666
"CRMS2156",-93.69807,29.87526,2007,0,0,2.12,0.012,0,0,0.771,0.0061,0,0,1.5988,7e-04,1.5995,26.6504
"CRMS2166",-93.69808,29.98413,2007,0,0,3.06,0,0,0,0.9143,0,0,0,2.8045,0,2.8045,55.4211
"CRMS2189",-93.76058,29.92606,2007,0,0,3.5,0,0,0,0.5519,0,0,0,1.9319,0,1.9319,32.9182
"CRMS2219",-93.60432,29.76639,2007,0,0,2.412,0,0,0,0.8169,0,0,0,1.7192,0,1.7192,25.8797
"CRMS2334",-93.51057,29.88252,2007,0,0,1.252,0,0,0,0.692,0,0,0,0.9154,0,0.9154,15.7856
"CRMS2418",-93.16682,29.87526,2007,0,0,2.18,0,0,0,0.7559,0,0,0,1.6569,0,1.6569,26.5258
"CRMS2568",-91.35427,29.56315,2007,0.46,0.96,3.6,0,0.9754,2.1946,1.067,0,2.1703,3.0175,3.8662,0,9.054,86.3153
"CRMS2614",-89.32296,29.33814,2007,0,0,2.94,0,0,0,1.5849,0,0,0,4.9711,0,4.9711,67.5605
"CRMS2627",-89.18735,29.2287,2007,0,0,2.7,0,0,0,0.9631,0,0,0,2.579,0,2.579,37.547
"CRMS2634",-89.26046,29.22927,2007,0,0,2.72,0,0,0,1.3656,0,0,0,3.756,0,3.756,53.5117
"CRMS2785",-91.04176,29.50508,2007,0,0,3.6,0,0,0,1.1521,0,0,0,4.1506,0,4.1506,59.8886
"CRMS2854",-89.97923,30.30348,2007,0,0.06,3.38,0.04,0,0.134,0.772,0.003,0,0.0804,2.5826,0.0012,2.6642,39.034
"CRMS2862",-91.07301,29.54863,2007,0,0.52,3,0,0,0.6401,0.8748,0,0,0.7864,2.5946,0,3.381,48.2615
"CRMS2881",-91.01051,29.47605,2007,0,0,3.5,0,0,0,0.7286,0,0,0,2.5066,0,2.5066,36.6452
"CRMS2939",-90.573,29.59944,2007,0.888,0.16,3.26,0,1.3716,0.1829,0.5915,0,2.8903,0.2926,1.9154,0,5.0983,55.676
"CRMS3054",-90.35425,29.72283,2007,0,0,3.24,0,0,0,1.4569,0,0,0,4.7255,0,4.7255,67.0086
"CRMS3136",-90.63551,29.94783,2007,0,0,3.28,0.08,0,0,1.3318,0.006,0,0,4.183,0.0024,4.1854,59.2641
"CRMS3296",-90.47925,29.38896,2007,0,0,3.252,0,0,0,0.7833,0,0,0,2.5401,0,2.5401,54.2926
"CRMS3565",-90.10424,29.49783,2007,0,0,2.76,0.044,0,0,0.6889,0.0165,0,0,1.9149,0.001,1.916,34.6205
"CRMS3590",-89.94798,29.48331,2007,0,0,3.58,0,0,0,1.1001,0,0,0,3.925,0,3.925,89.627
"CRMS3617",-89.91673,29.54863,2007,0,0,3.06,0,0,0,1.0911,0,0,0,3.3568,0,3.3568,62.9172
"CRMS3626",-89.85423,30.10751,2007,0,0,3.2,0,0,0,0.9295,0,0,0,2.9713,0,2.9713,65.887
"CRMS3639",-89.85423,29.90427,2007,0,0.04,2.92,1.18,0,0.1311,0.835,0.1281,0,0.0524,2.4337,0.2514,2.7375,59.3174
"CRMS3641",-89.85423,29.91879,2007,0,0,2.82,0.02,0,0,0.9477,0.0091,0,0,2.6487,0.0018,2.6505,50.4335
"CRMS3650",-89.82298,30.0567,2007,0,0,3.3,0,0,0,1.0697,0,0,0,3.5145,0,3.5145,77.3714
"CRMS3664",-89.82298,29.91153,2007,0,0,3.4,0,0,0,0.8075,0,0,0,2.7297,0,2.7297,59.7369
"CRMS3667",-89.88548,30.25993,2007,0,0,3.24,0.012,0,0,0.71,0.003,0,0,2.34,4e-04,2.3404,44.0804
"CRMS3680",-89.79173,29.51235,2007,0,0,3.32,0,0,0,1.1521,0,0,0,3.8647,0,3.8647,82.6634
"CRMS3784",-89.66672,30.15832,2007,0,0,3.5,0,0,0,0.6921,0,0,0,2.4098,0,2.4098,48.6661
"CRMS3800",-89.66672,29.83896,2007,0,0,2.72,0,0,0,0.8045,0,0,0,2.1862,0,2.1862,41.3353
"CRMS3913",-90.47925,30.16557,2007,0,0,3.592,0,0,0,0.8712,0,0,0,3.1642,0,3.1642,46.2416
"CRMS4014",-91.32302,29.54863,2007,0,0,3.42,0,0,0,1.1796,0,0,0,4.0198,0,4.0198,57.2336
"CRMS4016",-91.38552,29.56315,2007,0,0,3.22,0,0,0,1.2373,0,0,0,3.8715,0,3.8715,53.7804
"CRMS4107",-89.85423,30.0567,2007,0,0,2.84,0.34,0,0,0.8046,0.0391,0,0,2.2645,0.0326,2.297,39.9736
"CRMS4110",-89.66672,30.20187,2007,0,0.1,3.3,0,0,0.1676,0.9783,0,0,0.1676,3.1897,0,3.3573,65.2164
"CRMS4218",-90.16674,29.56315,2007,0,0,3.02,0.04,0,0,0.9752,0.003,0,0,2.8842,6e-04,2.8848,49.8581
"CRMS4406",-89.72922,30.20187,2007,0,0,3.28,0,0,0,1.224,0,0,0,4.0448,0,4.0448,80.0462
"CRMS4407",-89.72922,30.22363,2007,0,0,3.58,0,0,0,1.849,0,0,0,6.9718,0,6.9718,69.002
"CRMS4448",-89.22921,29.21475,2007,0,0,2.86,0,0,0,0.7778,0,0,0,2.2213,0,2.2213,33.1153
"CRMS4455",-90.94801,29.2583,2007,0,0,3.4,0,0,0,1.1307,0,0,0,3.8693,0,3.8693,85.5986
"CRMS4529",-89.82298,29.46879,2007,0,0,3.12,0,0,0,1.0515,0,0,0,3.2947,0,3.2947,76.0401
"CRMS4548",-89.66672,29.86073,2007,0,0,2.68,0,0,0,1.1154,0,0,0,2.9781,0,2.9781,67.505
"CRMS4551",-89.60422,29.85348,2007,0,0,2.94,0,0,0,0.9508,0,0,0,2.8018,0,2.8018,62.71
"CRMS4557",-89.57297,29.82444,2007,0,0,2.66,0,0,0,0.7833,0,0,0,2.0817,0,2.0817,37.868
"CRMS4572",-89.47921,30.0567,2007,0,0,3.18,0,0,0,1.0113,0,0,0,3.2061,0,3.2061,75.6669
"CRMS4596",-89.44796,30.0567,2007,0,0,2.84,0,0,0,0.965,0,0,0,2.76,0,2.76,60.99
"CRMS4626",-89.19796,29.33814,2007,0,0,3.14,0,0,0,1.4782,0,0,0,4.6389,0,4.6389,65.731
"CRMS4690",-90.04174,29.49783,2007,0,0,3.62,0,0,0,0.7894,0,0,0,2.8571,0,2.8571,65.3182
