Station_id,year,min_date,max_date,avg_salinity (ppt),std_deviation_salinity (ppt),min_salinity (ppt),max_salinity (ppt),avg_adj_water_elev_datum(ft),std_deviation_adj_water_elev_datum(ft),min_adj_water_elev_datum(ft),max_adj_water_elev_datum(ft),avg_adj_water_elev_to_marsh(ft),std_deviation_adj_water_elev_to_marsh (ft),min_adj_water_elev_to_marsh(ft),max_adj_water_elev_to_marsh(ft),avg_water_temperature (C DegC),std_deviation_water_temperature (C DegC),min_temperature (C DegC),max_temperature (C DegC),percent_salinity_complete,percent_water_level_complete,GEOID
BA01-15,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.248833334,0.034443163,0.13,0.31,1.164106212,0.576809888,-0.89,2.9,0.030943406,0.242546627,-0.46,1.06,21.57212672,2.774722208,14.84,27.12,100,98.66438,GEOID99   
BA01-16,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,,,,,1.745767119,0.241562407,1.27,2.81,,,,,22.64479562,0.378732353,22.08,23.16,0,100,GEOID99   
BA03C-61,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,2.684032547,1.663349192,0.24,9.85,0.872339124,0.403478951,0.32,2.81,0.122323836,0.403388171,-0.429,2.059,25.94101036,6.124731533,6.94,40.26,76.46119,82.1347,GEOID12A  
BS08-09,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.829520873,0.544372254,0.24,2.81,0.986881757,0.649018431,-0.48,4.78,-0.133116033,0.649014263,-1.605,3.664,23.01123371,7.337897104,1.9,35.34,98.1621,98.18493,GEOID99   
BS08-13,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,3.625369966,2.79945707,0.03,14.23,,,,,,,,,23.32353712,7.314200093,2.08,34.44,94.10959,0,GEOID99   
BS08-13,2018,11/2/2018 7:00:00 AM,11/20/2018 11:00:00 AM,1.52382151,0.376950942,0.47,2.38,,,,,,,,,17.41224257,4.588682876,8.44,24.6,4.988585,0,GEOID12A  
CRMS0002-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,3.49334561,2.419331072,0.25,15.43,0.524544498,0.597425254,-0.81,3.59,0.173563186,0.597429502,-1.159,3.242,22.62183669,7.747204227,0.02,38.36,99.1895,97.73972,GEOID12A  
CRMS0003-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,15.83985156,4.755585633,2.29,28.16,0.480288878,0.748730307,-1.79,3.78,-0.373705298,0.748737894,-2.642,2.924,22.62958323,7.331310713,0.02,34.9,99.97717,99.97717,GEOID12A  
CRMS0006-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,1.530120819,0.866482961,0.41,5.04,0.829164001,0.47417996,0.01,3.73,0.306132595,0.474218596,-0.515,3.211,22.90573354,7.872428438,0.13,39.21,97.31735,99.95434,GEOID12A  
CRMS0008-H02,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.14759475,0.048865356,0.02,0.28,1.121148041,0.37013545,0.51,3.14,0.680126334,0.370130762,0.07,2.696,19.69512789,5.529279563,7.82,27.79,93.07078,93.07078,GEOID12A  
CRMS0030-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.543947218,0.388895145,0.08,2.78,0.652200237,0.655993871,-1.3,3.56,-0.008803555,0.655980408,-1.965,2.9,22.09018955,7.761484584,3.6,45.57,99.9201,96.34703,GEOID12A  
CRMS0033-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.597867331,0.26209067,0.1,2.07,0.868100369,0.499140766,0.01,3.64,0.345144993,0.499128054,-0.51,3.118,20.87239841,7.036795493,2.08,34.39,98.43607,98.49316,GEOID12A  
CRMS0034-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.494124391,0.282883055,0.06,2.43,0.68085387,0.627516023,-0.63,3.39,0.097860812,0.62746198,-1.211,2.804,21.94973253,7.937006343,0.02,40.37,98.56165,98.66438,GEOID12A  
CRMS0035-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.055965753,0.17976543,0.01,6.08,0.902423515,0.785867568,-1.58,4.09,-0.209523288,0.785888188,-2.688,2.978,21.24598289,6.860282697,6.5,33.51,100,100,GEOID12A  
CRMS0038-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.089323352,0.035526352,0.02,0.41,0.880105175,0.689762252,-0.8,3.24,0.528013472,0.689761154,-1.148,2.893,22.25751399,7.73037111,0.44,50,96.83791,96.59818,GEOID12A  
CRMS0039-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.122763063,0.065701501,0.01,0.43,1.617658321,0.250278725,1.12,2.59,1.407784734,0.250207326,0.911,2.383,19.61775685,6.230255224,4.52,29.23,94.81735,94.81735,GEOID12A  
CRMS0046-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.091608633,0.057278257,0,0.4,0.908848173,0.709341166,-1.3,3.5,-0.037170434,0.709378443,-2.243,2.551,21.47824201,6.767223142,5.4,32.5,99.98859,100,GEOID12A  
CRMS0047-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.196224866,0.067923074,0.05,0.46,0.894100464,0.601306204,-0.25,3,-0.017918237,0.601285861,-1.161,2.086,22.49812198,6.472043025,1.46,36.46,83.45891,83.63014,GEOID12A  
CRMS0056-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.535354787,0.170750082,0.06,1.15,1.186293976,0.349689022,0.53,3.28,0.558426762,0.349598967,-0.097,2.648,20.0245439,7.071189043,4.38,37.14,88.32191,89.23516,GEOID12A  
CRMS0058-H02,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.14531369,0.038591711,0,0.28,1.217838403,0.311933026,0.56,3.22,0.617944697,0.31188309,-0.039,2.616,20.55840982,5.985447494,5.55,28.49,92.97945,92.68265,GEOID12A  
CRMS0059-H02,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.120142925,0.031413261,0.02,0.21,1.363295007,0.32318922,1.06,2.82,0.787350526,0.323102635,0.485,2.24,20.16372636,6.345089918,2.1,30.44,71.08447,69.49772,GEOID12A  
CRMS0061-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:45:00 PM,0.110466882,0.04692142,0,0.3,0.646504419,0.669875783,-1.58,3.1,0.276504419,0.669875783,-1.95,2.73,20.79091966,7.46781143,6.1,34.6,67.72831,94.28082,GEOID12A  
CRMS0063-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.14183105,0.047916792,0.06,0.28,1.026719177,0.596405233,-1.08,2.72,0.617710274,0.596337798,-1.494,2.312,21.27582878,6.557040847,2.69,31.88,100,100,GEOID12A  
CRMS0065-H02,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.078529038,0.03467871,0.01,0.17,1.54112543,0.194722353,1.21,2.36,1.124066174,0.19473143,0.794,1.947,20.03135565,5.618244008,6.33,29.9,71.94064,72.62557,GEOID12A  
CRMS0086-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.492364633,0.877513237,0,9.33,0.917468585,0.795577926,-1.5,4.2,0.133540438,0.795615089,-2.283,3.411,21.50077634,6.949531462,3.05,33.52,99.93151,99.93151,GEOID12A  
CRMS0089-H02,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.151545615,0.027546365,0.04,0.3,1.343384014,0.336577144,0.78,2.96,1.31043918,0.336542047,0.748,2.927,20.60173253,5.772486864,5.09,30.68,90.84475,90.84475,GEOID12A  
CRMS0090-W01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,,,,,0.917860545,0.408344918,0.18,3.12,1.077883556,0.40840971,0.337,3.279,,,,,0,98.23059,GEOID12A  
CRMS0097-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.127434639,0.031311546,0.04,0.23,0.871841534,0.682349303,-1.38,2.92,0.259807969,0.682331247,-1.994,2.31,21.83531225,7.080178053,5.23,34.88,99.98859,99.98859,GEOID12A  
CRMS0103-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.147809131,0.202655638,0,2.03,0.903048514,0.696410154,-0.88,3.34,0.129072486,0.696398913,-1.652,2.565,21.12805804,7.390092519,2.47,35.12,99.52055,99.53197,GEOID12A  
CRMS0108-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,10.68385127,3.579066048,3.04,17.83,0.444242354,0.733658181,-1.43,3.93,-0.263793037,0.733642285,-2.137,3.221,22.81312321,7.196597215,1.6,34.75,99.62328,99.66895,GEOID12A  
CRMS0114-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.776315606,0.243779112,0.23,1.7,0.670014981,0.640245862,-0.76,4.33,-0.032970612,0.640245625,-1.46,3.629,23.1665594,7.075221529,2.76,35.8,98.96119,99.05251,GEOID12A  
CRMS0115-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.786410224,0.29929275,0.24,1.96,0.702419015,0.586531014,-0.2,4.27,-0.366454154,0.433320199,-1.198,0.78,24.14613937,6.755966142,1.36,37.63,91.55251,86.6895,GEOID12A  
CRMS0115-M01,2018,1/1/2018 12:00:00 AM,1/24/2018 10:00:00 AM,1.120035511,0.14439713,0.74,1.26,0.489196429,0.350573236,-0.13,1.09,-1.618786854,0.202526366,-1.822,-1.197,16.09529309,1.130001589,14.22,18.14,6.426941,2.557078,GEOID12A  
CRMS0117-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.417224009,0.295139163,0,2.05,0.705263012,0.536563854,-0.06,4.1,-0.093736435,0.536550798,-0.855,3.305,24.50068926,7.061611039,6.47,37.77,81.58676,82.68265,GEOID12A  
CRMS0118-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.356573651,0.221371807,0.08,1.6,0.876326737,0.677453744,-1.11,4.47,0.363302892,0.677466739,-1.619,3.959,22.41567055,7.851412327,2.1,34.18,67.5,67.5,GEOID12A  
CRMS0119-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,2.439280383,2.462194833,0.11,12.07,0.451106265,0.655527924,-0.59,4.4,-0.400893471,0.655532753,-1.441,3.548,23.4244936,6.82021962,1.53,34.23,85.6621,86.36986,GEOID12A  
CRMS0120-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.949330744,0.362787425,0.11,2.01,1.154615383,0.365786247,0.87,4.1,-0.134471959,0.365789494,-0.42,2.815,20.35884804,6.270855919,0.75,36.85,61.74657,60.25114,GEOID12A  
CRMS0121-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,1.365449738,0.840132837,0.11,3.45,0.568465753,0.669857519,-0.77,4.46,0.337490068,0.669859446,-0.999,4.224,22.77703044,6.434113312,4.17,32.86,99.37215,100,GEOID12A  
CRMS0125-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,1.012203541,0.241694479,0.32,1.42,0.9582287,0.426322181,0,4.29,0.270297313,0.426349897,-0.687,3.606,21.21033504,5.051319788,9.88,27.43,99.82877,99.82877,GEOID12A  
CRMS0128-M01,2018,1/1/2018 12:00:00 AM,9/20/2018 11:00:00 AM,0.731242268,0.195616608,0.4,1.2,0.513011503,0.42119596,-0.3,2.26,-0.059285122,0.412242549,-0.784,1.5,21.08780836,3.981930573,12.99,26.08,70.11415,60.53653,GEOID12A  
CRMS0128-W01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,,,,,0.71958093,0.493681505,-0.17,4.02,-0.068068664,0.427924726,-0.747,1.261,,,,,0,81.1758,GEOID12A  
CRMS0129-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,4.165549557,3.841453411,0.14,21.03,0.357644645,0.705616014,-0.95,4.26,-0.125352209,0.70564247,-1.432,3.775,22.40137867,6.668835527,2.46,32.93,93.05936,83.45891,GEOID12A  
CRMS0131-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.779329908,0.460194859,0.26,2.88,0.6559121,0.665865119,-1.69,4.5,-0.433081507,0.665835818,-2.782,3.416,23.31369406,7.258299282,2.64,34.4,100,100,GEOID12A  
CRMS0132-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.802815613,0.491935762,0.18,3.03,0.634708777,0.658681413,-1.55,4.51,-0.123305402,0.658673056,-2.307,3.75,23.105902,7.146170215,1.6,35.1,97.38585,97.40868,GEOID12A  
CRMS0135-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,2.410513848,1.899373185,0.44,11.65,0.595900663,0.658563609,-1.55,4.37,-0.221182879,0.658566507,-2.364,3.556,22.90776483,7.325846229,2.47,37.41,99.74886,99.74886,GEOID12A  
CRMS0136-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.416924715,0.421976933,0.12,3.96,0.510125473,0.701547365,-2.07,4.43,-0.462921165,0.701519132,-3.046,3.459,22.38135891,7.291579739,2.16,33.44,96.43835,96.43835,GEOID12A  
CRMS0139-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.255936073,0.466545886,0.13,19.31,0.758007991,0.772706166,-1.6,4.35,0.314988242,0.772690884,-2.042,3.908,18.9042968,9.032486569,0.57,34.6,100,100,GEOID12A  
CRMS0146-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,3.567544794,1.859033243,1.21,8.6,0.489641713,0.661708224,-1.48,4.22,0.033658916,0.661678395,-1.934,3.763,22.75711889,7.122161714,0.04,35.71,96.19863,96.22146,GEOID12A  
CRMS0147-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,6.59518506,4.020430353,1.17,17.74,0.325732828,0.785482359,-1.71,4.3,-0.217249828,0.785507464,-2.254,3.754,23.07178046,7.313514597,0.25,34.81,99.31507,99.38356,GEOID12A  
CRMS0148-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.232968037,0.23082617,0.13,5.14,1.03620662,0.672196502,-0.84,4.46,-0.006786302,0.672181952,-1.881,3.417,19.89042466,8.524276744,0.94,34.2,100,100,GEOID12A  
CRMS0153-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,2.66780767,5.098024734,0.08,38.19,0.523390282,0.667716335,-1.73,3.17,1.623349973,0.667704665,-0.626,4.271,20.94835833,7.869654948,3.39,32.52,99.71461,85.52512,GEOID12A  
CRMS0154-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.470373939,0.51725482,0.07,2.41,1.186089121,0.532785477,-0.56,3.47,0.550107635,0.532792607,-1.193,2.837,19.0636521,8.870323624,3.58,33.07,99.52055,89.40639,GEOID12A  
CRMS0156-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.515224885,0.598882769,0.13,3.72,1.081678081,0.545957685,-0.83,3.73,0.346672717,0.545917498,-1.567,2.997,18.98078083,8.919532367,4.22,31.86,100,100,GEOID12A  
CRMS0157-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.415844752,0.409882032,0.1,2.4,1.219829908,0.549884942,-0.33,3.5,1.02878105,0.54988554,-0.523,3.308,20.19978311,8.188856215,1.1,33.4,100,100,GEOID12A  
CRMS0159-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.446888128,0.454375786,0.13,2.72,0.720398447,0.560306076,-0.79,2.9,0.609325494,0.560310108,-0.902,2.79,19.97102626,8.48927509,2.69,35.24,100,99.98859,GEOID12A  
CRMS0161-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.991262702,2.136588837,0.13,26.86,0.630123301,0.624988994,-1.36,3.93,1.132201963,0.625005406,-0.853,4.432,20.68748601,8.047045708,3.31,34.56,99.98859,99.98859,GEOID12A  
CRMS0162-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.565174657,0.71517592,0.13,6.31,0.85755936,0.555983736,-0.94,3.74,1.113568151,0.555994045,-0.687,3.993,19.21159247,8.677011255,2.86,33.22,100,100,GEOID12A  
CRMS0163-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.525816396,1.286236817,0.12,22.84,0.57797831,0.54529166,-1.17,2.84,0.160983676,0.545270675,-1.586,2.422,19.22696346,8.776859134,3.36,33.1,99.97717,100,GEOID12A  
CRMS0164-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,18.41525228,3.352995323,11.05,24.82,0.534633561,0.578809856,-1.22,3.17,0.163687329,0.578788189,-1.593,2.803,23.50035274,6.919846119,0.58,35.24,100,100,GEOID12A  
CRMS0171-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,17.24341683,5.819430722,5.45,33.9,0.351265268,0.564025833,-1.18,2.78,0.000266596,0.564008643,-1.533,2.43,23.58549676,6.687419304,0.19,35.47,98.89269,85.98174,GEOID12A  
CRMS0172-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,14.80725183,5.371161987,4.78,29.72,0.461110853,0.593282016,-1.01,2.83,0.343118507,0.593225701,-1.124,2.715,23.54201811,6.652361611,0.29,36.2,98.32192,98.44749,GEOID12A  
CRMS0173-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,12.88238429,3.784935753,8.19,25.32,0.402812653,0.561927278,-0.76,2.68,0.185803458,0.561902763,-0.976,2.464,22.83069168,6.327275105,1.65,33.03,92.73972,93.10503,GEOID12A  
CRMS0174-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,13.45623025,5.356418416,6.3,31.08,0.361820509,0.634950276,-1.48,2.79,0.147759632,0.634987092,-1.694,2.572,18.76608194,7.003490776,0.63,31.04,98.96119,98.07078,GEOID12A  
CRMS0175-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,16.00323173,4.013566837,4.98,24.23,0.516148401,0.599040738,-1.54,3.13,0.192126827,0.599003114,-1.865,2.807,23.41628559,7.335846459,0.07,36.26,100,100,GEOID12A  
CRMS0176-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,13.58399086,5.476270392,5.61,32.98,0.488044748,0.686970795,-2.54,2.85,0.140023087,0.687003324,-2.892,2.499,23.43388242,6.955038255,1.72,34.38,100,80.10275,GEOID12A  
CRMS0178-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,16.84118259,4.162985299,4.57,30.15,0.586110898,0.576230518,-1.51,3.21,-0.191885548,0.57620771,-2.288,2.431,23.36770714,7.126732767,3.34,33.58,89.96575,89.96575,GEOID12A  
CRMS0179-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,13.25662329,5.409119119,4.88,30.08,0.223408675,0.671969346,-2.58,2.57,-0.030560845,0.672011145,-2.832,2.318,23.37405076,7.380430989,0.18,35.91,100,100,GEOID12A  
CRMS0181-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,13.7581835,6.437546717,2.07,32.02,0.534676972,0.626271902,-1.59,2.96,0.05666812,0.626287152,-2.068,2.484,23.2617345,6.88786394,0.21,35.03,98.28767,86.40411,GEOID12A  
CRMS0185-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.253747716,0.083397887,0.13,1.48,0.971128995,0.579673656,-1.37,2.63,1.276145891,0.579695977,-1.062,2.937,21.8728185,6.401026341,3.76,31.88,100,100,GEOID12A  
CRMS0188-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,1.278627581,0.288846999,0.42,1.95,0.81536068,0.533222666,-1.54,2.45,,,,,21.9561283,5.057648674,10.89,29.32,86.8379,97.95662,GEOID12A  
CRMS0188-M01,2018,1/1/2018 12:00:00 AM,9/14/2018 9:00:00 AM,0.957221312,0.204017213,0.43,1.33,0.682796757,0.530672439,-1.54,1.83,0.032330411,0.543949456,-0.956,1.352,19.45262919,2.417988517,14.42,24.2,70.25114,59.14384,GEOID12A  
CRMS0189-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.378134498,0.033986837,0.19,0.44,0.935928143,0.355565095,0.17,2.4,,,,,19.61715224,4.621359097,10.64,25.63,99.13242,99.13242,GEOID12A  
CRMS0189-M01,2018,1/1/2018 12:00:00 AM,10/2/2018 10:00:00 AM,0.29124184,0.225240242,0.12,1.55,0.832529565,0.312612755,0.17,1.65,-0.087957036,0.255718232,-0.67,0.733,20.08287233,4.676097819,12.3,26.19,75.19407,74.32648,GEOID12A  
CRMS0190-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.771159949,0.422130119,0.18,2.87,0.514703733,0.568566584,-1.68,2.67,0.495404908,0.452149041,-0.511,1.472,22.8782087,6.633601225,6.51,31.49,99.98859,99.98859,GEOID12A  
CRMS0190-M01,2018,1/1/2018 12:00:00 AM,10/18/2018 11:00:00 AM,1.951672642,0.119926984,1.66,2.17,0.495734175,0.589398932,-1.68,2.67,-0.102165687,0.392965097,-0.856,2.134,21.65268393,4.053470941,14.07,27.4,79.57762,79.53196,GEOID12A  
CRMS0192-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.097802512,0.041310862,0.04,0.3,0.704648241,0.549673867,-1.23,2.04,,,,,23.01975456,7.538513218,2.19,37.29,100,99.95434,GEOID12A  
CRMS0192-M01,2018,1/1/2018 12:00:00 AM,10/19/2018 8:00:00 AM,0.047701987,0.018516069,0.02,0.15,0.661591754,0.566449603,-1.23,2.04,-0.024824539,0.333517725,-0.836,0.85,19.29455884,5.046331604,8.41,25.09,79.82877,79.74886,GEOID12A  
CRMS0194-W01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,,,,,1.71587557,0.551432481,0.04,2.36,0.306889497,0.551379961,-1.367,0.954,,,,,0,100,GEOID12A  
CRMS0197-W01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,,,,,1.313934932,0.695113346,-0.14,2.28,-0.009086416,0.695119375,-1.466,0.958,,,,,0,100,GEOID12A  
CRMS0200-W01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.415839524,0.039999081,0.31,0.48,1.946006845,0.237321585,0.71,2.39,0.814994064,0.237344463,-0.417,1.26,14.16760775,1.455589115,11.02,17.12,7.682648,100,GEOID12A  
CRMS0206-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.079457763,0.021388401,0.04,0.15,0.649746575,0.553488149,-1.24,1.64,0.517767009,0.553496062,-1.37,1.51,22.57604337,7.086544415,4.08,33.6,100,100,GEOID12A  
CRMS0209-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,13.13360585,3.728925363,6.27,23.62,0.344200251,0.658331308,-1.88,2.67,-0.257785477,0.658323448,-2.479,2.068,23.23999086,7.077268183,0.01,34.52,99.97717,99.98859,GEOID12A  
CRMS0211-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.120671528,0.045190032,0.06,0.29,0.661740562,0.549362116,-1.32,2.22,,,,,22.87545337,7.40788146,2.75,34.55,97.06621,97.06621,GEOID12A  
CRMS0211-M01,2018,1/1/2018 12:00:00 AM,10/9/2018 8:00:00 AM,0.183182289,0.190737885,0.03,1.04,0.583672212,0.53719569,-1.32,1.81,-0.13088568,0.128181998,-0.629,0.09,19.61097735,5.023612001,6.79,25.52,77.08904,74.10959,GEOID12A  
CRMS0217-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.066779313,0.022384781,0.03,0.14,0.143937664,0.596411194,-1.47,1.24,0.503927161,0.596344501,-1.107,1.595,21.93970202,7.019968218,2.46,34.58,99.98859,99.98859,GEOID12A  
CRMS0218-H01,2018,1/1/2018 12:00:00 AM,12/31/2018 11:00:00 PM,0.067909817,0.01804217,0.03,0.13,0.872046803,0.553638187,-0.96,1.89,1.815065754,0.553581598,-0.02,2.836,22.62703996,6.88011433,1.68,37.35,100,100,GEOID12A  
